date;Charging Station;Duration (min);Total Energy (kWh);Nº cartão EVIO;Plus;Temp
2023-10-16;CAP_SON_MAI_00001;411.4;12.62;51;0.15;18.75
2023-10-16;CAP_SON_MAI_00002;49.8;45.91;139;0.15;18.75
2023-10-17;CAP_SON_MAI_00001;82.483;9.37;0;0.625;20.0
2023-10-17;CAP_SON_MAI_00010;534.65;12.31;87;0.625;20.0
2023-10-17;CAP_SON_MAI_00004;206.617;12.51;50;0.625;20.0
2023-10-17;CAP_SON_MAI_00002;49.867;51.89;29;0.625;20.0
2023-10-17;CAP_SON_MAI_00003;245.617;9.679;4;0.625;20.0
2023-10-17;CAP_SON_MAI_00002;45.35;32.369;139;0.625;20.0
2023-10-17;CAP_SON_MAI_00010;93.117;5.43;19;0.625;20.0
2023-10-18;CAP_SON_MAI_00001;81.4;1.63;46;0.3;19.0
2023-10-18;CAP_SON_MAI_00004;214.85;12.63;5;0.3;19.0
2023-10-18;CAP_SON_MAI_00003;333.1;36.118;0;0.3;19.0
2023-10-18;CAP_SON_MAI_00010;243.983;12.01;87;0.3;19.0
2023-10-18;CAP_SON_MAI_00001;217.6;9.19;46;0.3;19.0
2023-10-18;CAP_SON_MAI_00003;898.733;12.883;50;0.3;19.0
2023-10-18;CAP_SON_MAI_00004;150.383;8.57;4;0.3;19.0
2023-10-19;CAP_SON_MAI_00004;108.15;6.53;50;1.275;17.5
2023-10-19;CAP_SON_MAI_00002;44.517;36.7;139;1.275;17.5
2023-10-19;CAP_SON_MAI_00002;0.767;0.92;139;1.275;17.5
2023-10-19;CAP_SON_MAI_00001;16.417;0.96;50;1.275;17.5
2023-10-19;CAP_SON_MAI_00010;571.133;12.64;5;1.275;17.5
2023-10-19;CAP_SON_MAI_00004;106.883;19.32;0;1.275;17.5
2023-10-19;CAP_SON_MAI_00004;92.317;11.21;55;1.275;17.5
2023-10-19;CAP_SON_MAI_00003;303.617;9.347;4;1.275;17.5
2023-10-19;CAP_SON_MAI_00004;174.15;10.32;35;1.275;17.5
2023-10-19;CAP_SON_MAI_00001;323.267;9.48;46;1.275;17.5
2023-10-19;CAP_SON_MAI_00003;572.25;27.063;1;1.275;17.5
2023-10-19;CAP_SON_MAI_00010;0.067;0.0;5;1.275;17.5
2023-10-20;CAP_SON_MAI_00002;40.567;26.34;139;0.6749999999999999;15.5
2023-10-20;CAP_SON_MAI_00003;0.2;0.007;139;0.6749999999999999;15.5
2023-10-20;CAP_SON_MAI_00002;49.533;49.53;29;0.6749999999999999;15.5
2023-10-20;CAP_SON_MAI_00004;127.9;7.38;35;0.6749999999999999;15.5
2023-10-20;CAP_SON_MAI_00010;328.733;8.17;46;0.6749999999999999;15.5
2023-10-20;CAP_SON_MAI_00003;224.9;12.7;51;0.6749999999999999;15.5
2023-10-20;CAP_SON_MAI_00004;2.15;0.17;29;0.6749999999999999;15.5
2023-10-21;CAP_SON_MAI_00002;22.217;23.13;0;0.4;15.75
2023-10-21;CAP_SON_MAI_00002;34.75;43.82;0;0.4;15.75
2023-10-23;CAP_SON_MAI_00010;317.567;12.09;128;0.975;14.75
2023-10-23;CAP_SON_MAI_00002;51.533;39.03;139;0.975;14.75
2023-10-23;CAP_SON_MAI_00010;0.15;0.0;128;0.975;14.75
2023-10-23;CAP_SON_MAI_00001;199.283;11.05;46;0.975;14.75
2023-10-23;CAP_SON_MAI_00004;197.617;11.48;76;0.975;14.75
2023-10-23;CAP_SON_MAI_00010;273.683;12.59;50;0.975;14.75
2023-10-23;CAP_SON_MAI_00004;245.033;45.6;0;0.975;14.75
2023-10-23;CAP_SON_MAI_00001;608.933;26.82;1;0.975;14.75
2023-10-23;CAP_SON_MAI_00004;170.433;10.07;35;0.975;14.75
2023-10-23;CAP_SON_MAI_00002;30.733;41.67;29;0.975;14.75
2023-10-24;CAP_SON_MAI_00010;188.0;10.16;19;1.075;15.25
2023-10-24;CAP_SON_MAI_00003;259.183;12.577;50;1.075;15.25
2023-10-24;CAP_SON_MAI_00004;200.65;11.99;87;1.075;15.25
2023-10-24;CAP_SON_MAI_00002;66.333;43.75;134;1.075;15.25
2023-10-24;CAP_SON_MAI_00010;593.833;12.24;55;1.075;15.25
2023-10-24;CAP_SON_MAI_00003;658.267;19.008;1;1.075;15.25
2023-10-24;CAP_SON_MAI_00001;271.083;10.73;46;1.075;15.25
2023-10-24;CAP_SON_MAI_00004;127.65;22.11;0;1.075;15.25
2023-10-24;CAP_SON_MAI_00001;511.083;12.84;5;1.075;15.25
2023-10-25;CAP_SON_MAI_00004;196.067;11.25;76;0.325;17.75
2023-10-25;CAP_SON_MAI_00010;217.883;40.03;144;0.325;17.75
2023-10-25;CAP_SON_MAI_00001;269.6;10.91;46;0.325;17.75
2023-10-25;CAP_SON_MAI_00001;552.633;12.1;87;0.325;17.75
2023-10-25;CAP_SON_MAI_00004;192.0;11.5;128;0.325;17.75
2023-10-25;CAP_SON_MAI_00004;78.383;4.47;128;0.325;17.75
2023-10-26;CAP_SON_MAI_00010;569.5;12.87;59;0.975;17.75
2023-10-26;CAP_SON_MAI_00010;507.85;12.65;50;0.975;17.75
2023-10-26;CAP_SON_MAI_00001;399.933;7.0;5;0.975;17.75
2023-10-26;CAP_SON_MAI_00004;31.4;1.81;59;0.975;17.75
2023-10-26;CAP_SON_MAI_00003;272.483;30.546;0;0.975;17.75
2023-10-26;CAP_SON_MAI_00003;332.967;9.639;4;0.975;17.75
2023-10-26;CAP_SON_MAI_00001;655.717;12.3;55;0.975;17.75
2023-10-27;CAP_SON_MAI_00004;149.083;26.61;0;0.75;16.5
2023-10-27;CAP_SON_MAI_00002;44.083;46.23;29;0.75;16.5
2023-10-27;CAP_SON_MAI_00010;240.65;10.1;19;0.75;16.5
2023-10-27;CAP_SON_MAI_00010;257.883;6.45;19;0.75;16.5
2023-10-27;CAP_SON_MAI_00010;475.317;13.2;1;0.75;16.5
2023-10-27;CAP_SON_MAI_00004;176.7;10.35;35;0.75;16.5
2023-10-27;CAP_SON_MAI_00003;592.233;7.821;59;0.75;16.5
2023-10-27;CAP_SON_MAI_00001;552.817;11.15;55;0.75;16.5
2023-10-29;CAP_SON_MAI_00002;22.583;37.35;0;0.775;16.75
2023-10-30;CAP_SON_MAI_00001;253.05;10.84;46;0.525;16.0
2023-10-30;CAP_SON_MAI_00003;271.75;12.643;50;0.525;16.0
2023-10-30;CAP_SON_MAI_00010;298.333;12.39;55;0.525;16.0
2023-10-30;CAP_SON_MAI_00001;276.383;32.14;0;0.525;16.0
2023-10-30;CAP_SON_MAI_00004;173.967;10.18;35;0.525;16.0
2023-10-30;CAP_SON_MAI_00010;696.083;12.44;139;0.525;16.0
2023-10-30;CAP_SON_MAI_00003;698.133;26.317;1;0.525;16.0
2023-10-30;CAP_SON_MAI_00003;307.033;7.472;4;0.525;16.0
2023-10-30;CAP_SON_MAI_00004;198.217;11.31;76;0.525;16.0
2023-10-30;CAP_SON_MAI_00001;342.233;12.53;5;0.525;16.0
2023-10-31;CAP_SON_MAI_00003;249.35;12.535;50;0.2;15.5
2023-10-31;CAP_SON_MAI_00002;54.217;43.85;139;0.2;15.5
2023-10-31;CAP_SON_MAI_00004;169.867;9.64;4;0.2;15.5
2023-10-31;CAP_SON_MAI_00003;245.317;23.096;0;0.2;15.5
2023-10-31;CAP_SON_MAI_00002;23.667;25.04;144;0.2;15.5
2023-10-31;CAP_SON_MAI_00010;128.3;23.31;29;0.2;15.5
2023-10-31;CAP_SON_MAI_00004;163.283;9.22;76;0.2;15.5
2023-10-31;CAP_SON_MAI_00004;176.117;10.3;35;0.2;15.5
2023-10-31;CAP_SON_MAI_00010;190.85;26.66;29;0.2;15.5
2023-11-02;CAP_SON_MAI_00010;463.783;48.98;29;0.3;15.5
2023-11-02;CAP_SON_MAI_00004;208.567;12.45;50;0.3;15.5
2023-11-02;CAP_SON_MAI_00004;190.367;10.43;19;0.3;15.5
2023-11-02;CAP_SON_MAI_00001;310.667;11.02;46;0.3;15.5
2023-11-02;CAP_SON_MAI_00003;306.3;36.696;0;0.3;15.5
2023-11-02;CAP_SON_MAI_00010;296.633;26.27;1;0.3;15.5
2023-11-03;CAP_SON_MAI_00004;199.35;11.29;76;0.25;15.5
2023-11-03;CAP_SON_MAI_00003;714.75;10.514;1;0.25;15.5
2023-11-03;CAP_SON_MAI_00010;308.4;8.2;46;0.25;15.5
2023-11-03;CAP_SON_MAI_00004;1.0;0.01;128;0.25;15.5
2023-11-03;CAP_SON_MAI_00001;537.267;33.53;0;0.25;15.5
2023-11-03;CAP_SON_MAI_00010;132.033;23.93;139;0.25;15.5
2023-11-03;CAP_SON_MAI_00002;35.367;25.7;139;0.25;15.5
2023-11-04;CAP_SON_MAI_00002;52.417;52.04;0;0.4000000000000001;16.5
2023-11-04;CAP_SON_MAI_00002;21.983;34.06;144;0.4000000000000001;16.5
2023-11-04;CAP_SON_MAI_00003;169.383;18.061;144;0.4000000000000001;16.5
2023-11-06;CAP_SON_MAI_00004;175.95;9.81;19;0.325;13.75
2023-11-06;CAP_SON_MAI_00001;702.9;22.1;1;0.325;13.75
2023-11-06;CAP_SON_MAI_00004;166.1;9.38;4;0.325;13.75
2023-11-06;CAP_SON_MAI_00010;308.967;18.9;1;0.325;13.75
2023-11-06;CAP_SON_MAI_00002;48.583;48.73;29;0.325;13.75
2023-11-06;CAP_SON_MAI_00010;297.85;12.34;55;0.325;13.75
2023-11-06;CAP_SON_MAI_00001;286.95;33.06;134;0.325;13.75
2023-11-06;CAP_SON_MAI_00003;378.667;33.022;0;0.325;13.75
2023-11-07;CAP_SON_MAI_00004;172.8;10.14;35;0.1;14.75
2023-11-07;CAP_SON_MAI_00010;194.383;18.53;0;0.1;14.75
2023-11-07;CAP_SON_MAI_00010;145.417;8.12;19;0.1;14.75
2023-11-07;CAP_SON_MAI_00004;201.1;11.75;50;0.1;14.75
2023-11-07;CAP_SON_MAI_00004;0.65;0.0;50;0.1;14.75
2023-11-07;CAP_SON_MAI_00003;337.267;11.813;133;0.1;14.75
2023-11-07;CAP_SON_MAI_00003;42.683;5.246;144;0.1;14.75
2023-11-07;CAP_SON_MAI_00010;0.067;0.0;134;0.1;14.75
2023-11-07;CAP_SON_MAI_00003;134.45;15.909;144;0.1;14.75
2023-11-07;CAP_SON_MAI_00001;298.25;10.93;46;0.1;14.75
2023-11-07;CAP_SON_MAI_00001;291.333;8.03;51;0.1;14.75
2023-11-07;CAP_SON_MAI_00004;161.833;9.0;19;0.1;14.75
2023-11-07;CAP_SON_MAI_00001;1.983;0.06;51;0.1;14.75
2023-11-07;CAP_SON_MAI_00004;150.25;8.31;76;0.1;14.75
2023-11-07;CAP_SON_MAI_00010;318.717;38.41;134;0.1;14.75
2023-11-07;CAP_SON_MAI_00002;32.417;46.48;133;0.1;14.75
2023-11-08;CAP_SON_MAI_00010;175.133;7.1;4;2.725;14.25
2023-11-08;CAP_SON_MAI_00001;185.25;21.32;139;2.725;14.25
2023-11-08;CAP_SON_MAI_00004;218.483;12.76;50;2.725;14.25
2023-11-08;CAP_SON_MAI_00004;0.65;0.0;50;2.725;14.25
2023-11-08;CAP_SON_MAI_00001;471.35;4.21;51;2.725;14.25
2023-11-08;CAP_SON_MAI_00010;169.617;10.87;46;2.725;14.25
2023-11-08;CAP_SON_MAI_00010;178.983;25.96;0;2.725;14.25
2023-11-08;CAP_SON_MAI_00003;357.4;11.568;76;2.725;14.25
2023-11-08;CAP_SON_MAI_00004;182.533;10.45;76;2.725;14.25
2023-11-08;CAP_SON_MAI_00004;0.65;0.0;50;2.725;14.25
2023-11-09;CAP_SON_MAI_00002;50.283;45.07;29;0.025;15.0
2023-11-09;CAP_SON_MAI_00010;327.417;8.42;55;0.025;15.0
2023-11-09;CAP_SON_MAI_00010;289.117;10.48;46;0.025;15.0
2023-11-09;CAP_SON_MAI_00002;37.983;23.03;144;0.025;15.0
2023-11-09;CAP_SON_MAI_00001;496.3;53.54;133;0.025;15.0
2023-11-09;CAP_SON_MAI_00004;364.217;22.33;1;0.025;15.0
2023-11-09;CAP_SON_MAI_00003;322.65;10.491;4;0.025;15.0
2023-11-09;CAP_SON_MAI_00004;204.183;11.59;76;0.025;15.0
2023-11-09;CAP_SON_MAI_00010;169.983;12.38;55;0.025;15.0
2023-11-10;CAP_SON_MAI_00004;0.633;0.0;87;0.675;15.25
2023-11-10;CAP_SON_MAI_00004;0.217;0.0;87;0.675;15.25
2023-11-10;CAP_SON_MAI_00010;266.583;6.07;4;0.675;15.25
2023-11-10;CAP_SON_MAI_00002;62.367;54.72;139;0.675;15.25
2023-11-10;CAP_SON_MAI_00001;49.867;5.54;46;0.675;15.25
2023-11-10;CAP_SON_MAI_00003;584.783;11.916;128;0.675;15.25
2023-11-10;CAP_SON_MAI_00002;38.15;50.43;133;0.675;15.25
2023-11-10;CAP_SON_MAI_00010;330.867;9.99;19;0.675;15.25
2023-11-10;CAP_SON_MAI_00010;344.7;27.21;0;0.675;15.25
2023-11-10;CAP_SON_MAI_00004;183.35;10.37;76;0.675;15.25
2023-11-10;CAP_SON_MAI_00001;281.917;8.19;51;0.675;15.25
2023-11-10;CAP_SON_MAI_00004;189.283;22.68;1;0.675;15.25
2023-11-10;CAP_SON_MAI_00001;444.8;48.84;134;0.675;15.25
2023-11-10;CAP_SON_MAI_00003;586.083;12.607;5;0.675;15.25
2023-11-12;CAP_SON_MAI_00004;195.1;11.69;128;0.35;17.75
2023-11-12;CAP_SON_MAI_00004;46.683;2.54;128;0.35;17.75
2023-11-12;CAP_SON_MAI_00002;54.067;50.28;0;0.35;17.75
2023-11-13;CAP_SON_MAI_00004;0.733;0.02;128;0.0;17.0
2023-11-13;CAP_SON_MAI_00004;202.967;12.09;128;0.0;17.0
2023-11-13;CAP_SON_MAI_00010;192.617;11.31;50;0.0;17.0
2023-11-13;CAP_SON_MAI_00003;221.783;9.768;4;0.0;17.0
2023-11-13;CAP_SON_MAI_00010;0.6;0.0;5;0.0;17.0
2023-11-13;CAP_SON_MAI_00004;176.283;10.38;35;0.0;17.0
2023-11-13;CAP_SON_MAI_00003;359.083;11.267;76;0.0;17.0
2023-11-13;CAP_SON_MAI_00001;242.6;10.95;46;0.0;17.0
2023-11-14;CAP_SON_MAI_00004;0.517;0.0;55;0.0;16.5
2023-11-14;CAP_SON_MAI_00004;102.7;12.13;55;0.0;16.5
2023-11-14;CAP_SON_MAI_00010;1493.717;41.77;134;0.0;16.5
2023-11-14;CAP_SON_MAI_00001;495.95;12.77;51;0.0;16.5
2023-11-14;CAP_SON_MAI_00003;210.4;10.585;35;0.0;16.5
2023-11-14;CAP_SON_MAI_00003;576.183;55.564;133;0.0;16.5
2023-11-14;CAP_SON_MAI_00010;1453.95;11.47;87;0.0;16.5
2023-11-14;CAP_SON_MAI_00004;112.317;19.23;144;0.0;16.5
2023-11-15;CAP_SON_MAI_00004;240.933;43.24;0;0.0;17.0
2023-11-15;CAP_SON_MAI_00003;222.7;12.488;50;0.0;17.0
2023-11-15;CAP_SON_MAI_00010;579.683;12.31;55;0.0;17.0
2023-11-15;CAP_SON_MAI_00002;56.733;45.71;139;0.0;17.0
2023-11-15;CAP_SON_MAI_00004;179.017;9.86;19;0.0;17.0
2023-11-15;CAP_SON_MAI_00001;453.3;16.3;134;0.0;17.0
2023-11-15;CAP_SON_MAI_00004;0.3;0.0;19;0.0;17.0
2023-11-15;CAP_SON_MAI_00003;298.217;11.389;76;0.0;17.0
2023-11-16;CAP_SON_MAI_00003;656.217;25.756;1;0.1;16.75
2023-11-16;CAP_SON_MAI_00003;276.367;8.516;76;0.1;16.75
2023-11-16;CAP_SON_MAI_00001;310.717;8.46;46;0.1;16.75
2023-11-16;CAP_SON_MAI_00004;164.75;9.49;4;0.1;16.75
2023-11-16;CAP_SON_MAI_00010;639.65;4.86;19;0.1;16.75
2023-11-16;CAP_SON_MAI_00002;55.867;52.91;144;0.1;16.75
2023-11-16;CAP_SON_MAI_00001;330.817;38.35;133;0.1;16.75
2023-11-16;CAP_SON_MAI_00004;103.017;12.06;55;0.1;16.75
2023-11-16;CAP_SON_MAI_00010;273.133;12.7;50;0.1;16.75
2023-11-16;CAP_SON_MAI_00001;258.35;12.69;5;0.1;16.75
2023-11-17;CAP_SON_MAI_00002;50.767;49.06;139;0.0;16.0
2023-11-17;CAP_SON_MAI_00001;648.183;11.93;128;0.0;16.0
2023-11-17;CAP_SON_MAI_00004;95.217;11.15;55;0.0;16.0
2023-11-17;CAP_SON_MAI_00001;305.95;10.84;46;0.0;16.0
2023-11-17;CAP_SON_MAI_00004;172.9;10.04;4;0.0;16.0
2023-11-20;CAP_SON_MAI_00001;171.8;9.92;51;0.0;16.0
2023-11-20;CAP_SON_MAI_00003;611.55;11.307;76;0.0;16.0
2023-11-20;CAP_SON_MAI_00001;258.85;22.6;0;0.0;16.0
2023-11-20;CAP_SON_MAI_00010;299.467;10.8;46;0.0;16.0
2023-11-20;CAP_SON_MAI_00004;101.4;12.13;55;0.0;16.0
2023-11-20;CAP_SON_MAI_00001;157.75;9.71;35;0.0;16.0
2023-11-20;CAP_SON_MAI_00004;166.867;9.65;4;0.0;16.0
2023-11-20;CAP_SON_MAI_00004;55.533;6.61;55;0.0;16.0
2023-11-20;CAP_SON_MAI_00010;334.333;47.03;139;0.0;16.0
2023-11-21;CAP_SON_MAI_00002;62.317;53.16;144;0.0;13.0
2023-11-21;CAP_SON_MAI_00010;1.55;0.21;144;0.0;13.0
2023-11-21;CAP_SON_MAI_00001;344.767;7.55;0;0.0;13.0
2023-11-21;CAP_SON_MAI_00004;91.967;10.82;55;0.0;13.0
2023-11-21;CAP_SON_MAI_00004;179.717;10.32;35;0.0;13.0
2023-11-21;CAP_SON_MAI_00010;275.367;8.46;76;0.0;13.0
2023-11-21;CAP_SON_MAI_00001;304.25;10.33;46;0.0;13.0
2023-11-21;CAP_SON_MAI_00003;322.75;8.864;4;0.0;13.0
2023-11-21;CAP_SON_MAI_00010;239.033;12.25;55;0.0;13.0
2023-11-21;CAP_SON_MAI_00004;147.333;8.04;13;0.0;13.0
2023-11-22;CAP_SON_MAI_00001;212.9;12.59;59;0.0;12.75
2023-11-22;CAP_SON_MAI_00010;241.367;8.58;46;0.0;12.75
2023-11-22;CAP_SON_MAI_00004;101.65;11.95;55;0.0;12.75
2023-11-22;CAP_SON_MAI_00001;316.567;7.49;13;0.0;12.75
2023-11-22;CAP_SON_MAI_00001;77.25;4.69;87;0.0;12.75
2023-11-22;CAP_SON_MAI_00004;175.667;10.28;35;0.0;12.75
2023-11-22;CAP_SON_MAI_00004;1.133;0.05;35;0.0;12.75
2023-11-22;CAP_SON_MAI_00003;706.717;26.858;1;0.0;12.75
2023-11-22;CAP_SON_MAI_00010;174.05;11.29;55;0.0;12.75
2023-11-22;CAP_SON_MAI_00001;74.967;4.51;87;0.0;12.75
2023-11-23;CAP_SON_MAI_00004;206.35;12.62;59;0.0;13.75
2023-11-23;CAP_SON_MAI_00010;316.317;49.64;29;0.0;13.75
2023-11-23;CAP_SON_MAI_00010;338.667;21.43;144;0.0;13.75
2023-11-23;CAP_SON_MAI_00003;258.817;16.714;0;0.0;13.75
2023-11-23;CAP_SON_MAI_00010;245.967;11.73;55;0.0;13.75
2023-11-23;CAP_SON_MAI_00001;456.567;7.54;51;0.0;13.75
2023-11-23;CAP_SON_MAI_00004;165.733;9.62;4;0.0;13.75
2023-11-24;CAP_SON_MAI_00010;454.367;12.58;50;0.0;13.25
2023-11-24;CAP_SON_MAI_00002;46.467;28.75;139;0.0;13.25
2023-11-24;CAP_SON_MAI_00004;34.033;6.16;139;0.0;13.25
2023-11-24;CAP_SON_MAI_00004;146.083;8.24;4;0.0;13.25
2023-11-24;CAP_SON_MAI_00001;211.417;20.44;0;0.0;13.25
2023-11-24;CAP_SON_MAI_00010;0.417;0.0;87;0.0;13.25
2023-11-24;CAP_SON_MAI_00001;346.95;11.73;76;0.0;13.25
2023-11-24;CAP_SON_MAI_00003;392.333;11.289;76;0.0;13.25
2023-11-24;CAP_SON_MAI_00010;565.417;12.13;55;0.0;13.25
2023-11-24;CAP_SON_MAI_00004;190.3;23.59;1;0.0;13.25
2023-11-24;CAP_SON_MAI_00003;328.483;5.889;13;0.0;13.25
2023-11-25;CAP_SON_MAI_00002;17.8;29.76;0;0.0;13.25
2023-11-26;CAP_SON_MAI_00004;54.667;9.88;0;0.0;13.25
2023-11-27;CAP_SON_MAI_00010;226.233;9.42;46;0.0;13.5
2023-11-27;CAP_SON_MAI_00003;384.0;8.953;13;0.0;13.5
2023-11-27;CAP_SON_MAI_00002;58.75;50.61;0;0.0;13.5
2023-11-27;CAP_SON_MAI_00003;228.15;11.446;76;0.0;13.5
2023-11-27;CAP_SON_MAI_00004;99.717;12.0;55;0.0;13.5
2023-11-27;CAP_SON_MAI_00002;38.8;46.26;133;0.0;13.5
2023-11-28;CAP_SON_MAI_00004;211.383;25.99;1;0.0;15.25
2023-11-28;CAP_SON_MAI_00010;620.067;12.21;55;0.0;15.25
2023-11-28;CAP_SON_MAI_00010;304.55;10.75;46;0.0;15.25
2023-11-28;CAP_SON_MAI_00003;276.767;9.274;13;0.0;15.25
2023-11-28;CAP_SON_MAI_00004;193.6;11.26;76;0.0;15.25
2023-11-28;CAP_SON_MAI_00003;226.183;12.442;50;0.0;15.25
2023-11-28;CAP_SON_MAI_00010;113.217;6.94;128;0.0;15.25
2023-11-29;CAP_SON_MAI_00004;195.95;11.36;76;0.5;16.25
2023-11-29;CAP_SON_MAI_00003;343.05;12.587;5;0.5;16.25
2023-11-29;CAP_SON_MAI_00010;111.083;18.79;0;0.5;16.25
2023-11-29;CAP_SON_MAI_00004;174.267;9.79;19;0.5;16.25
2023-11-29;CAP_SON_MAI_00010;698.033;11.25;55;0.5;16.25
2023-11-29;CAP_SON_MAI_00003;289.1;9.207;13;0.5;16.25
2023-11-30;CAP_SON_MAI_00004;0.283;0.0;13;1.15;12.5
2023-11-30;CAP_SON_MAI_00004;41.2;7.39;29;1.15;12.5
2023-11-30;CAP_SON_MAI_00004;166.567;9.14;13;1.15;12.5
2023-11-30;CAP_SON_MAI_00010;192.033;35.09;144;1.15;12.5
2023-11-30;CAP_SON_MAI_00003;827.25;26.832;1;1.15;12.5
2023-11-30;CAP_SON_MAI_00002;51.617;47.14;29;1.15;12.5
2023-11-30;CAP_SON_MAI_00004;171.183;9.97;4;1.15;12.5
2023-11-30;CAP_SON_MAI_00004;90.683;10.82;46;1.15;12.5
2023-11-30;CAP_SON_MAI_00010;273.683;11.02;55;1.15;12.5
2023-11-30;CAP_SON_MAI_00010;327.25;6.43;55;1.15;12.5
2023-12-01;CAP_SON_MAI_00001;3545.4;26.7;0;0.6000000000000001;12.0
2023-12-04;CAP_SON_MAI_00004;82.883;14.14;29;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00002;46.75;33.78;133;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00002;11.1;18.65;133;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00010;254.417;9.9;19;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00002;20.35;30.88;29;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00002;58.4;45.47;139;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00004;92.283;10.81;46;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00002;46.8;51.07;144;0.07500000000000001;13.75
2023-12-04;CAP_SON_MAI_00003;585.35;9.537;4;0.07500000000000001;13.75
2023-12-05;CAP_SON_MAI_00010;220.35;8.65;46;0.0;10.5
2023-12-05;CAP_SON_MAI_00002;56.667;49.67;144;0.0;10.5
2023-12-05;CAP_SON_MAI_00010;307.25;12.68;50;0.0;10.5
2023-12-05;CAP_SON_MAI_00003;134.85;7.986;59;0.0;10.5
2023-12-05;CAP_SON_MAI_00004;196.683;11.23;76;0.0;10.5
2023-12-06;CAP_SON_MAI_00001;151.983;9.16;50;0.0;10.5
2023-12-06;CAP_SON_MAI_00003;211.433;12.707;59;0.0;10.5
2023-12-06;CAP_SON_MAI_00010;292.517;6.58;76;0.0;10.5
2023-12-06;CAP_SON_MAI_00010;615.483;12.07;55;0.0;10.5
2023-12-06;CAP_SON_MAI_00004;170.033;9.79;76;0.0;10.5
2023-12-06;CAP_SON_MAI_00010;131.533;8.04;50;0.0;10.5
2023-12-07;CAP_SON_MAI_00004;264.667;48.69;139;2.725;14.5
2023-12-07;CAP_SON_MAI_00010;179.617;12.39;55;2.725;14.5
2023-12-07;CAP_SON_MAI_00001;267.667;31.48;0;2.725;14.5
2023-12-07;CAP_SON_MAI_00002;55.483;50.09;133;2.725;14.5
2023-12-07;CAP_SON_MAI_00001;503.317;43.99;29;2.725;14.5
2023-12-07;CAP_SON_MAI_00001;196.417;10.62;46;2.725;14.5
2023-12-07;CAP_SON_MAI_00010;36.467;6.76;133;2.725;14.5
2023-12-07;CAP_SON_MAI_00001;200.233;11.59;87;2.725;14.5
2023-12-09;CAP_SON_MAI_00002;22.4;36.53;144;0.225;15.5
2023-12-11;CAP_SON_MAI_00001;263.967;12.32;55;0.05;16.25
2023-12-11;CAP_SON_MAI_00004;204.5;12.51;50;0.05;16.25
2023-12-11;CAP_SON_MAI_00001;227.383;26.79;29;0.05;16.25
2023-12-11;CAP_SON_MAI_00001;76.983;8.63;55;0.05;16.25
2023-12-11;CAP_SON_MAI_00002;47.05;36.16;0;0.05;16.25
2023-12-11;CAP_SON_MAI_00010;320.667;10.76;46;0.05;16.25
2023-12-11;CAP_SON_MAI_00003;617.3;10.134;4;0.05;16.25
2023-12-11;CAP_SON_MAI_00004;194.517;11.23;76;0.05;16.25
2023-12-11;CAP_SON_MAI_00004;209.817;25.85;1;0.05;16.25
2023-12-12;CAP_SON_MAI_00004;189.783;33.89;29;0.825;14.75
2023-12-12;CAP_SON_MAI_00003;308.283;8.321;76;0.825;14.75
2023-12-12;CAP_SON_MAI_00010;352.983;59.79;133;0.825;14.75
2023-12-12;CAP_SON_MAI_00001;209.283;20.16;144;0.825;14.75
2023-12-12;CAP_SON_MAI_00010;564.7;12.15;55;0.825;14.75
2023-12-12;CAP_SON_MAI_00003;324.083;5.914;4;0.825;14.75
2023-12-13;CAP_SON_MAI_00010;0.083;0.0;128;0.15;13.0
2023-12-13;CAP_SON_MAI_00004;209.933;12.72;59;0.15;13.0
2023-12-13;CAP_SON_MAI_00004;0.65;0.0;59;0.15;13.0
2023-12-13;CAP_SON_MAI_00004;0.65;0.0;59;0.15;13.0
2023-12-13;CAP_SON_MAI_00004;233.583;41.99;139;0.15;13.0
2023-12-13;CAP_SON_MAI_00001;344.783;9.07;13;0.15;13.0
2023-12-13;CAP_SON_MAI_00003;722.967;8.587;4;0.15;13.0
2023-12-13;CAP_SON_MAI_00010;240.733;10.84;46;0.15;13.0
2023-12-14;CAP_SON_MAI_00003;8904.25;9.326;1;0.0;11.25
2023-12-14;CAP_SON_MAI_00001;240.883;28.53;0;0.0;11.25
2023-12-14;CAP_SON_MAI_00004;101.883;12.24;55;0.0;11.25
2023-12-14;CAP_SON_MAI_00002;55.617;52.55;133;0.0;11.25
2023-12-14;CAP_SON_MAI_00002;43.233;31.29;144;0.0;11.25
2023-12-14;CAP_SON_MAI_00002;57.217;50.35;139;0.0;11.25
2023-12-14;CAP_SON_MAI_00004;204.417;12.55;50;0.0;11.25
2023-12-14;CAP_SON_MAI_00010;205.767;9.93;19;0.0;11.25
2023-12-15;CAP_SON_MAI_00001;285.067;12.88;50;0.0;12.25
2023-12-15;CAP_SON_MAI_00002;8.15;5.75;144;0.0;12.25
2023-12-15;CAP_SON_MAI_00002;52.317;49.35;29;0.0;12.25
2023-12-15;CAP_SON_MAI_00001;213.533;12.56;5;0.0;12.25
